split_id,iteration,is_lookahead,p1x,p1y,p2x,p2y,p3x,p3y,split_sx,split_sy,split_tx,split_ty,c1_1x,c1_1y,c1_2x,c1_2y,c1_3x,c1_3y,c2_1x,c2_1y,c2_2x,c2_2y,c2_3x,c2_3y
1675,2353,1,993335548,1004068570,993463672,1004311196,995478812,1008391261,993463672,1004311196,993455917,1004311339,993463672,1004311196,995478812,1008391261,993455917,1004311339,993463672,1004311196,993455917,1004311339,993335548,1004068570
1676,2355,1,993347862,1004076716,993479241,1004311267,995478812,1008391261,993479241,1004311267,993463672,1004311196,993479241,1004311267,995478812,1008391261,993463672,1004311196,993479241,1004311267,993463672,1004311196,993347862,1004076716
1677,2356,1,995478812,1008391261,993372169,1004092793,993417825,1004122993,993372169,1004092793,993508805,1004311410,993372169,1004092793,993417825,1004122993,993508805,1004311410,993372169,1004092793,993508805,1004311410,995478812,1008391261
1678,2357,1,995478812,1008391261,993417825,1004122993,993460040,1004150916,993417825,1004122993,993536483,1004311482,993417825,1004122993,993460040,1004150916,993536483,1004311482,993417825,1004122993,993536483,1004311482,995478812,1008391261
1679,2359,1,993460040,1004150916,993549583,1004311100,995478812,1008391261,993549583,1004311100,993536483,1004311482,993549583,1004311100,995478812,1008391261,993536483,1004311482,993549583,1004311100,993536483,1004311482,993460040,1004150916
1680,2361,1,993480124,1004164201,993576212,1004311005,995478812,1008391261,993576212,1004311005,993549583,1004311100,993576212,1004311005,995478812,1008391261,993549583,1004311100,993576212,1004311005,993549583,1004311100,993480124,1004164201
1681,2363,1,993520082,1004190631,993602125,1004311124,995478812,1008391261,993602125,1004311124,993576212,1004311005,993602125,1004311124,995478812,1008391261,993576212,1004311005,993602125,1004311124,993576212,1004311005,993520082,1004190631
1682,2365,1,993558344,1004215940,993609593,1004310933,995478812,1008391261,993609593,1004310933,993602125,1004311124,993609593,1004310933,995478812,1008391261,993602125,1004311124,993609593,1004310933,993602125,1004311124,993558344,1004215940
1683,2367,1,993569438,1004223278,993636807,1004311100,995478812,1008391261,993636807,1004311100,993609593,1004310933,993636807,1004311100,995478812,1008391261,993609593,1004310933,993636807,1004311100,993609593,1004310933,993569438,1004223278
1684,2369,1,993608961,1004249421,993687809,1004311100,995478812,1008391261,993687809,1004311100,993636807,1004311100,993687809,1004311100,995478812,1008391261,993636807,1004311100,993687809,1004311100,993636807,1004311100,993608961,1004249421
1685,2371,1,995478812,1008391261,993696555,1004307360,995515979,1005510827,995478812,1008391261,993702209,1004311100,995478812,1008391261,993696555,1004307360,993702209,1004311100,995478812,1008391261,993702209,1004311100,995515979,1005510827
1686,2373,1,993054763,1004091180,993106760,1004312938,993133011,1190190821,993106760,1004312938,993054856,1004312702,993106760,1004312938,993133011,1190190821,993054856,1004312702,993106760,1004312938,993054856,1004312702,993054763,1004091180
1687,2375,1,993106742,1004183387,993115147,1004312985,993133011,1190190821,993115147,1004312985,993106760,1004312938,993115147,1004312985,993133011,1190190821,993106760,1004312938,993115147,1004312985,993106760,1004312938,993106742,1004183387
1688,2379,1,993133011,1190190821,993125129,1004216004,993148223,1004256972,993125129,1004216004,993148218,1004312675,993125129,1004216004,993148223,1004256972,993148218,1004312675,993125129,1004216004,993148218,1004312675,993133011,1190190821
1689,2383,1,993133011,1190190821,993176614,1004307335,995478812,1008391261,993133011,1190190821,993179476,1004312413,993133011,1190190821,993176614,1004307335,993179476,1004312413,993133011,1190190821,993179476,1004312413,995478812,1008391261
1690,2385,1,993054763,1004091180,993183866,1004312365,995478812,1008391261,993183866,1004312365,993179476,1004312413,993183866,1004312365,995478812,1008391261,993179476,1004312413,993183866,1004312365,993179476,1004312413,993054763,1004091180
1691,2387,1,993054756,1004076250,993198851,1004312317,995478812,1008391261,993198851,1004312317,993187386,1004312341,993198851,1004312317,995478812,1008391261,993187386,1004312341,993198851,1004312317,993187386,1004312341,993054756,1004076250
1692,2389,1,993054747,1004054509,993211151,1004312293,995478812,1008391261,993211151,1004312293,993198851,1004312317,993211151,1004312293,995478812,1008391261,993198851,1004312317,993211151,1004312293,993198851,1004312317,993054747,1004054509
1693,2391,1,993054737,1004030942,993222605,1004312150,995478812,1008391261,993222605,1004312150,993211151,1004312293,993222605,1004312150,995478812,1008391261,993211151,1004312293,993222605,1004312150,993211151,1004312293,993054737,1004030942
1694,2393,1,993054728,1004008637,993248780,1004311840,995478812,1008391261,993248780,1004311840,993222605,1004312150,993248780,1004311840,995478812,1008391261,993222605,1004312150,993248780,1004311840,993222605,1004312150,993054728,1004008637
1695,2394,1,995478812,1008391261,993054706,1003956818,993054693,1003924865,993054706,1003956818,993264838,1004312055,993054706,1003956818,993054693,1003924865,993264838,1004312055,993054706,1003956818,993264838,1004312055,995478812,1008391261
1696,2395,1,995478812,1008391261,993054693,1003924865,993054675,1003882785,993054693,1003924865,993285371,1004311840,993054693,1003924865,993054675,1003882785,993285371,1004311840,993054693,1003924865,993285371,1004311840,995478812,1008391261
1697,2397,0,995515979,1005510827,994059085,1004309692,993054501,1003468594,994059085,1004309692,994067950,1004309430,994059085,1004309692,993054501,1003468594,994067950,1004309430,994059085,1004309692,994067950,1004309430,995515979,1005510827
1698,2399,0,995409818,1005440606,994036227,1004309979,993054501,1003468594,994036227,1004309979,994059085,1004309692,994036227,1004309979,993054501,1003468594,994059085,1004309692,994036227,1004309979,994059085,1004309692,995409818,1005440606
1699,2401,0,995171547,1005283000,994017830,1004309859,993054501,1003468594,994017830,1004309859,994036227,1004309979,994017830,1004309859,993054501,1003468594,994036227,1004309979,994017830,1004309859,994036227,1004309979,995171547,1005283000
1700,2403,0,995009214,1005175625,993997870,1004309979,993054501,1003468594,993997870,1004309979,994017830,1004309859,993997870,1004309979,993054501,1003468594,994017830,1004309859,993997870,1004309979,994017830,1004309859,995009214,1005175625
1701,2405,0,994851409,1005071244,993956281,1004310193,993054501,1003468594,993956281,1004310193,993997870,1004309979,993956281,1004310193,993054501,1003468594,993997870,1004309979,993956281,1004310193,993997870,1004309979,994851409,1005071244
1702,2407,0,994577904,1004890333,993918735,1004310170,993054501,1003468594,993918735,1004310170,993956281,1004310193,993918735,1004310170,993054501,1003468594,993956281,1004310193,993918735,1004310170,993956281,1004310193,994577904,1004890333
1703,2409,0,994380281,1004759614,993908344,1004310384,993054501,1003468594,993908344,1004310384,993918735,1004310170,993908344,1004310384,993054501,1003468594,993918735,1004310170,993908344,1004310384,993918735,1004310170,994380281,1004759614
1704,2410,1,993054501,1003468594,994330823,1004726900,994163321,1004616105,994330823,1004726900,993868162,1004310647,994330823,1004726900,994163321,1004616105,993868162,1004310647,994330823,1004726900,993868162,1004310647,993054501,1003468594
1705,2411,1,993054501,1003468594,994163321,1004616105,994082693,1004562773,994163321,1004616105,993845637,1004310504,994163321,1004616105,994082693,1004562773,993845637,1004310504,994163321,1004616105,993845637,1004310504,993054501,1003468594
1706,2415,0,994075483,1004558004,993832609,1004310504,993054501,1003468594,993832609,1004310504,993843394,1004310361,993832609,1004310504,993054501,1003468594,993843394,1004310361,993832609,1004310504,993843394,1004310361,994075483,1004558004
1707,2417,0,994039130,1004533958,993829340,1004310551,993054501,1003468594,993829340,1004310551,993832609,1004310504,993829340,1004310551,993054501,1003468594,993832609,1004310504,993829340,1004310551,993832609,1004310504,994039130,1004533958
1708,2419,0,994028416,1004526871,993826179,1004310599,993054501,1003468594,993826179,1004310599,993829340,1004310551,993826179,1004310599,993054501,1003468594,993829340,1004310551,993826179,1004310599,993829340,1004310551,994028416,1004526871
1709,2421,0,994018185,1004520104,993812399,1004310790,993054501,1003468594,993812399,1004310790,993826179,1004310599,993812399,1004310790,993054501,1003468594,993826179,1004310599,993812399,1004310790,993826179,1004310599,994018185,1004520104
1710,2423,0,993975139,1004491631,993755073,1004310766,993054501,1003468594,993755073,1004310766,993812399,1004310790,993755073,1004310766,993054501,1003468594,993812399,1004310790,993755073,1004310766,993812399,1004310790,993975139,1004491631
1711,2425,0,993820365,1004389255,993738025,1004311076,993054501,1003468594,993738025,1004311076,993755073,1004310766,993738025,1004311076,993054501,1003468594,993755073,1004310766,993738025,1004311076,993755073,1004310766,993820365,1004389255
1712,2427,1,993054501,1003468594,993759019,1004348678,993054675,1003882785,993054501,1003468594,993702209,1004311100,993054501,1003468594,993759019,1004348678,993702209,1004311100,993054501,1003468594,993702209,1004311100,993054675,1003882785
1713,2429,0,995515979,1005510827,994153873,1004310122,993054446,1003338250,994153873,1004310122,994155281,1004309859,994153873,1004310122,993054446,1003338250,994155281,1004309859,994153873,1004310122,994155281,1004309859,995515979,1005510827
1714,2431,0,995453927,1005459344,994151451,1004310551,993054446,1003338250,994151451,1004310551,994153873,1004310122,994151451,1004310551,993054446,1003338250,994153873,1004310122,994151451,1004310551,994153873,1004310122,995453927,1005459344
1715,2433,0,995354675,1005376996,994148719,1004311768,993054446,1003338250,994148719,1004311768,994151451,1004310551,994148719,1004311768,993054446,1003338250,994151451,1004310551,994148719,1004311768,994151451,1004310551,995354675,1005376996
1716,2435,0,995227143,1005271187,994124011,1004309836,993054446,1003338250,994124011,1004309836,994148719,1004311768,994124011,1004309836,993054446,1003338250,994148719,1004311768,994124011,1004309836,994148719,1004311768,995227143,1005271187
1717,2437,0,994709754,1004841921,994113512,1004309072,993054446,1003338250,994113512,1004309072,994124011,1004309836,994113512,1004309072,993054446,1003338250,994124011,1004309836,994113512,1004309072,994124011,1004309836,994709754,1004841921
1718,2438,1,993054446,1003338250,994529843,1004692653,994484215,1004654796,994529843,1004692653,994108370,1004308714,994529843,1004692653,994484215,1004654796,994108370,1004308714,994529843,1004692653,994108370,1004308714,993054446,1003338250
1719,2439,1,993054446,1003338250,994484215,1004654796,994465206,1004639025,994484215,1004654796,994106759,1004308523,994484215,1004654796,994465206,1004639025,994106759,1004308523,994484215,1004654796,994106759,1004308523,993054446,1003338250
1720,2441,0,994465206,1004639025,994101331,1004308070,993054446,1003338250,994101331,1004308070,994106759,1004308523,994101331,1004308070,993054446,1003338250,994106759,1004308523,994101331,1004308070,994106759,1004308523,994465206,1004639025
1721,2445,0,994377930,1004566614,994082099,1004306447,993054446,1003338250,994082099,1004306447,994099160,1004307879,994082099,1004306447,993054446,1003338250,994099160,1004307879,994082099,1004306447,994099160,1004307879,994377930,1004566614
1722,2449,1,993054446,1003338250,994094947,1004331829,993054501,1003468594,993054446,1003338250,994067950,1004309430,993054446,1003338250,994094947,1004331829,994067950,1004309430,993054446,1003338250,994067950,1004309430,993054501,1003468594
1723,2473,1,993823679,1000577444,995535683,996231742,995636826,996001302,995535683,996231742,995535576,996256843,995535683,996231742,995636826,996001302,995535576,996256843,995535683,996231742,995535576,996256843,993823679,1000577444
1724,2475,1,994163301,999358530,995535695,996176933,995636826,996001302,995535695,996176933,995535683,996231742,995535695,996176933,995636826,996001302,995535683,996231742,995535695,996176933,995535683,996231742,994163301,999358530
1725,2479,1,994608872,997759360,995535719,996160636,995636826,996001302,995535719,996160636,995535695,996174261,995535719,996160636,995636826,996001302,995535695,996174261,995535719,996160636,995535695,996174261,994608872,997759360
1726,2483,1,994683398,997491882,995535612,996123532,995636826,996001302,995535612,996123532,995535719,996159372,995535612,996123532,995636826,996001302,995535719,996159372,995535612,996123532,995535719,996159372,994683398,997491882
1727,2485,1,994825829,996980695,995535671,996089435,995636826,996001302,995535671,996089435,995535612,996123532,995535671,996089435,995636826,996001302,995535612,996123532,995535671,996089435,995535612,996123532,994825829,996980695
1728,2487,1,994926203,996620447,995535671,996071134,995636826,996001302,995535671,996071134,995535671,996089435,995535671,996071134,995636826,996001302,995535671,996089435,995535671,996071134,995535671,996089435,994926203,996620447
1729,2489,1,994970558,996461258,995535564,996062401,995636826,996001302,995535564,996062401,995535671,996071134,995535564,996062401,995636826,996001302,995535671,996071134,995535564,996062401,995535671,996071134,994970558,996461258
1730,2491,1,994989966,996391598,995535659,996042334,995636826,996001302,995535659,996042334,995535564,996062401,995535659,996042334,995636826,996001302,995535564,996062401,995535659,996042334,995535564,996062401,994989966,996391598
1731,2493,1,995030156,996247357,995535552,996027110,995636826,996001302,995535552,996027110,995535659,996042334,995535552,996027110,995636826,996001302,995535659,996042334,995535552,996027110,995535659,996042334,995030156,996247357
